7.729899999999999549e-01,0.000000000000000000e+00,8.140000000000000568e+00,0.000000000000000000e+00,5.380000000000000338e-01,6.495000000000000107e+00,9.440000000000000568e+01,4.454699999999999882e+00,4.000000000000000000e+00,3.070000000000000000e+02,2.100000000000000000e+01,3.879399999999999977e+02,1.280000000000000071e+01
4.336999999999999883e-02,2.100000000000000000e+01,5.639999999999999680e+00,0.000000000000000000e+00,4.390000000000000013e-01,6.115000000000000213e+00,6.300000000000000000e+01,6.814700000000000202e+00,4.000000000000000000e+00,2.430000000000000000e+02,1.680000000000000071e+01,3.939700000000000273e+02,9.429999999999999716e+00
5.201400000000000468e-01,2.000000000000000000e+01,3.970000000000000195e+00,0.000000000000000000e+00,6.470000000000000195e-01,8.397999999999999687e+00,9.150000000000000000e+01,2.288499999999999979e+00,5.000000000000000000e+00,2.640000000000000000e+02,1.300000000000000000e+01,3.868600000000000136e+02,5.910000000000000142e+00
2.895499999999999741e-01,0.000000000000000000e+00,1.058999999999999986e+01,0.000000000000000000e+00,4.889999999999999902e-01,5.411999999999999922e+00,9.800000000000000711e+00,3.587499999999999911e+00,4.000000000000000000e+00,2.770000000000000000e+02,1.860000000000000142e+01,3.489300000000000068e+02,2.955000000000000071e+01
2.287599999999999911e-01,0.000000000000000000e+00,8.560000000000000497e+00,0.000000000000000000e+00,5.200000000000000178e-01,6.405000000000000249e+00,8.540000000000000568e+01,2.714700000000000113e+00,5.000000000000000000e+00,3.840000000000000000e+02,2.089999999999999858e+01,7.079999999999999716e+01,1.063000000000000078e+01
4.871410000000000018e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.139999999999999902e-01,6.483999999999999986e+00,9.359999999999999432e+01,2.305299999999999905e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.962099999999999795e+02,1.867999999999999972e+01
3.673669999999999991e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,5.829999999999999627e-01,6.312000000000000277e+00,5.189999999999999858e+01,3.991699999999999804e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.886200000000000045e+02,1.058000000000000007e+01
9.232300000000000395e+00,0.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,6.310000000000000053e-01,6.216000000000000192e+00,1.000000000000000000e+02,1.169100000000000028e+00,2.400000000000000000e+01,6.660000000000000000e+02,2.019999999999999929e+01,3.661499999999999773e+02,9.529999999999999361e+00
7.616199999999999637e-01,2.000000000000000000e+01,3.970000000000000195e+00,0.000000000000000000e+00,6.470000000000000195e-01,5.559999999999999609e+00,6.279999999999999716e+01,1.986499999999999932e+00,5.000000000000000000e+00,2.640000000000000000e+02,1.300000000000000000e+01,3.923999999999999773e+02,1.044999999999999929e+01
9.163999999999999924e-02,0.000000000000000000e+00,1.081000000000000050e+01,0.000000000000000000e+00,4.129999999999999782e-01,6.065000000000000391e+00,7.799999999999999822e+00,5.287300000000000111e+00,4.000000000000000000e+00,3.050000000000000000e+02,1.919999999999999929e+01,3.909100000000000250e+02,5.519999999999999574e+00
7.502999999999999947e-02,3.300000000000000000e+01,2.180000000000000160e+00,0.000000000000000000e+00,4.719999999999999751e-01,7.419999999999999929e+00,7.190000000000000568e+01,3.099200000000000177e+00,7.000000000000000000e+00,2.220000000000000000e+02,1.839999999999999858e+01,3.968999999999999773e+02,6.469999999999999751e+00
